2465,GO-201596311,2015/01/17 05:00:00+00,3,Night,118
2466,GO-201595428,2015/01/17 05:00:00+00,1,Night,117
2467,GO-2015116752,2015/01/20 05:00:00+00,18,Evening,2
2468,GO-2015127931,2015/01/21 05:00:00+00,20,Evening,126
2469,GO-2015123985,2015/01/21 05:00:00+00,22,Evening,6
2470,GO-2015124471,2015/01/22 05:00:00+00,0,Night,33
2471,GO-2015147550,2015/01/25 05:00:00+00,22,Evening,32
2472,GO-2015159448,2015/01/27 05:00:00+00,20,Evening,31
2473,GO-2015170808,2015/01/29 05:00:00+00,13,Afternoon,73
2474,GO-2015172940,2015/01/30 05:00:00+00,2,Night,26
2475,GO-2015179145,2015/01/31 05:00:00+00,1,Night,113
2476,GO-2015179790,2015/01/31 05:00:00+00,4,Night,78
2477,GO-2015183083,2015/01/31 05:00:00+00,0,Night,22
2478,GO-2015203639,2015/02/03 05:00:00+00,10,Morning,21
2479,GO-2015202558,2015/02/04 05:00:00+00,2,Night,132
2480,GO-2015232088,2015/02/09 05:00:00+00,0,Night,22
2481,GO-2015252219,2015/02/12 05:00:00+00,21,Evening,54
2482,GO-2015206814,2015/02/15 05:00:00+00,0,Night,11
2483,GO-2015309551,2015/02/21 05:00:00+00,20,Evening,7
2484,GO-2015314363,2015/02/22 05:00:00+00,7,Morning,46
2485,GO-2015339069,2015/02/26 05:00:00+00,21,Evening,75
2486,GO-2015342946,2015/02/27 05:00:00+00,13,Afternoon,93
2487,GO-2015348793,2015/02/28 05:00:00+00,13,Afternoon,121
2488,GO-2015346652,2015/02/28 05:00:00+00,2,Night,64
2489,GO-2015376147,2015/03/05 05:00:00+00,6,Morning,28
2490,GO-2015394257,2015/03/07 05:00:00+00,23,Evening,82
2491,GO-2015388815,2015/03/07 05:00:00+00,2,Night,112
2492,GO-2015388802,2015/03/07 05:00:00+00,1,Night,138
2493,GO-2015399269,2015/03/08 05:00:00+00,23,Evening,32
2494,GO-2015410288,2015/03/10 04:00:00+00,16,Afternoon,121
2495,GO-2015419295,2015/03/12 04:00:00+00,3,Night,5
2496,GO-2015420990,2015/03/12 04:00:00+00,10,Morning,22
2497,GO-2015486199,2015/03/14 04:00:00+00,2,Night,18
2498,GO-2015441737,2015/03/15 04:00:00+00,21,Evening,139
2499,GO-2015447789,2015/03/16 04:00:00+00,21,Evening,25
2500,GO-2015453427,2015/03/17 04:00:00+00,20,Evening,6
2501,GO-2015451891,2015/03/17 04:00:00+00,15,Afternoon,6
2502,GO-2015466579,2015/03/19 04:00:00+00,23,Evening,131
2503,GO-2015473322,2015/03/21 04:00:00+00,2,Night,7
2504,GO-2015554909,2015/03/22 04:00:00+00,23,Evening,26
2505,GO-2015483552,2015/03/22 04:00:00+00,21,Evening,32
2506,GO-2015484508,2015/03/23 04:00:00+00,2,Night,14
2507,GO-2015484695,2015/03/23 04:00:00+00,4,Night,6
2508,GO-2015492210,2015/03/24 04:00:00+00,3,Night,22
2509,GO-2015531511,2015/03/30 04:00:00+00,23,Evening,2
2510,GO-2015543729,2015/04/01 04:00:00+00,22,Evening,110
2511,GO-2015543234,2015/04/01 04:00:00+00,20,Evening,25
2512,GO-2015556992,2015/04/03 04:00:00+00,10,Morning,110
2513,GO-2015552288,2015/04/03 04:00:00+00,3,Night,11
2514,GO-2015559616,2015/04/04 04:00:00+00,17,Afternoon,78
2515,GO-2015582545,2015/04/08 04:00:00+00,21,Evening,25
2516,GO-2015593548,2015/04/09 04:00:00+00,2,Night,121
2517,GO-2015594873,2015/04/10 04:00:00+00,21,Evening,25
2518,GO-2015596740,2015/04/11 04:00:00+00,5,Night,111
2519,GO-2015619485,2015/04/14 04:00:00+00,3,Night,53
2520,GO-2015590849,2015/04/15 04:00:00+00,11,Morning,110
2521,GO-2015625610,2015/04/15 04:00:00+00,21,Evening,2
2522,GO-2015630750,2015/04/16 04:00:00+00,16,Afternoon,24
2523,GO-2015638127,2015/04/17 04:00:00+00,18,Evening,120
2524,GO-2015643436,2015/04/18 04:00:00+00,18,Evening,72
2525,GO-2015644090,2015/04/18 04:00:00+00,0,Night,137
2526,GO-2015650767,2015/04/20 04:00:00+00,2,Night,55
2527,GO-2015675442,2015/04/24 04:00:00+00,23,Evening,6
2528,GO-2015687496,2015/04/25 04:00:00+00,0,Night,120
2529,GO-2015688413,2015/04/25 04:00:00+00,22,Evening,31
2530,GO-2015700402,2015/04/28 04:00:00+00,4,Night,82
2531,GO-2015706228,2015/04/29 04:00:00+00,0,Night,132
2532,GO-2015708336,2015/04/29 04:00:00+00,11,Morning,132
2533,GO-2015717326,2015/04/30 04:00:00+00,19,Evening,115
2534,GO-2015717414,2015/04/30 04:00:00+00,19,Evening,47
2535,GO-2015726490,2015/05/02 04:00:00+00,6,Morning,72
2536,GO-2015762095,2015/05/07 04:00:00+00,20,Evening,46
2537,GO-2015777027,2015/05/10 04:00:00+00,2,Night,119
2538,GO-2015935016,2015/05/11 04:00:00+00,0,Night,131
2539,GO-2015788702,2015/05/12 04:00:00+00,0,Night,45
2540,GO-2015807928,2015/05/15 04:00:00+00,19,Evening,78
2541,GO-2015814400,2015/05/16 04:00:00+00,20,Evening,77
2542,GO-2015832293,2015/05/16 04:00:00+00,23,Evening,113
2543,GO-2015821559,2015/05/17 04:00:00+00,12,Afternoon,1
2544,GO-2015831181,2015/05/19 04:00:00+00,3,Night,65
2545,GO-2015837843,2015/05/20 04:00:00+00,18,Evening,137
2546,GO-2015849988,2015/05/21 04:00:00+00,0,Night,121
2547,GO-2015843494,2015/05/21 04:00:00+00,23,Evening,93
2548,GO-2015849056,2015/05/21 04:00:00+00,19,Evening,8
2549,GO-2015850001,2015/05/22 04:00:00+00,20,Evening,78
2550,GO-2015854577,2015/05/22 04:00:00+00,17,Afternoon,21
2551,GO-2015861386,2015/05/23 04:00:00+00,15,Afternoon,53
2552,GO-2015863447,2015/05/24 04:00:00+00,2,Night,25
2553,GO-2015863474,2015/05/24 04:00:00+00,23,Evening,73
2554,GO-2015864657,2015/05/24 04:00:00+00,4,Night,98
2555,GO-2015865601,2015/05/24 04:00:00+00,13,Afternoon,24
2556,GO-2015867715,2015/05/24 04:00:00+00,9,Morning,130
2557,GO-2015873509,2015/05/25 04:00:00+00,19,Evening,114
2558,GO-2015878902,2015/05/26 04:00:00+00,15,Afternoon,94
2559,GO-2015897017,2015/05/29 04:00:00+00,11,Morning,139
2560,GO-2015916307,2015/06/01 04:00:00+00,17,Afternoon,137
2561,GO-2015925155,2015/06/02 04:00:00+00,21,Evening,107
2562,GO-2015932082,2015/06/03 04:00:00+00,21,Evening,25
2563,GO-2015939869,2015/06/04 04:00:00+00,14,Afternoon,131
2564,GO-2015944807,2015/06/05 04:00:00+00,22,Evening,1
2565,GO-2015954370,2015/06/07 04:00:00+00,4,Night,25
2566,GO-2015957436,2015/06/08 04:00:00+00,12,Afternoon,109
2567,GO-2015961626,2015/06/09 04:00:00+00,1,Night,28
2568,GO-2015970043,2015/06/10 04:00:00+00,18,Evening,77
2569,GO-2015972336,2015/06/10 04:00:00+00,12,Afternoon,22
2570,GO-2015983514,2015/06/12 04:00:00+00,2,Night,26
2571,GO-2015986193,2015/06/12 04:00:00+00,13,Afternoon,25
2572,GO-2015988317,2015/06/12 04:00:00+00,19,Evening,24
2573,GO-2015994421,2015/06/13 04:00:00+00,12,Afternoon,25
2574,GO-2015920890,2015/06/15 04:00:00+00,0,Night,110
2575,GO-20151001287,2015/06/15 04:00:00+00,2,Night,119
2576,GO-20151027288,2015/06/18 04:00:00+00,23,Evening,25
2577,GO-20151030866,2015/06/19 04:00:00+00,8,Morning,73
2578,GO-20151033664,2015/06/19 04:00:00+00,19,Evening,2
2579,GO-20151034890,2015/06/20 04:00:00+00,1,Night,2
2580,GO-20151038266,2015/06/20 04:00:00+00,18,Evening,21
2581,GO-20151040038,2015/06/20 04:00:00+00,21,Evening,121
2582,GO-20151041534,2015/06/21 04:00:00+00,3,Night,23
2583,GO-20151051986,2015/06/22 04:00:00+00,19,Evening,1
2584,GO-20151059810,2015/06/23 04:00:00+00,21,Evening,132
2585,GO-20151062915,2015/06/24 04:00:00+00,8,Morning,21
2586,GO-20151073448,2015/06/25 04:00:00+00,23,Evening,2
2587,GO-20151073487,2015/06/26 04:00:00+00,23,Evening,118
2588,GO-20151080530,2015/06/27 04:00:00+00,3,Night,123
2589,GO-20151080566,2015/06/27 04:00:00+00,13,Afternoon,121
2590,GO-20151080890,2015/06/27 04:00:00+00,0,Night,17
2591,GO-20151080931,2015/06/27 04:00:00+00,3,Night,54
2592,GO-20151081794,2015/06/27 04:00:00+00,11,Morning,132
2593,GO-20151092690,2015/06/27 04:00:00+00,0,Night,132
2594,GO-20151086150,2015/06/28 04:00:00+00,3,Night,110
2595,GO-20151086599,2015/06/28 04:00:00+00,11,Morning,84
2596,GO-20151097377,2015/06/29 04:00:00+00,23,Evening,24
2597,GO-20151091113,2015/06/29 04:00:00+00,5,Night,6
2598,GO-20151090849,2015/06/29 04:00:00+00,17,Afternoon,128
2599,GO-20151103392,2015/06/30 04:00:00+00,20,Evening,21
2600,GO-20151105533,2015/07/01 04:00:00+00,4,Night,107
2601,GO-20151113323,2015/07/02 04:00:00+00,13,Afternoon,130
2602,GO-20151119059,2015/07/03 04:00:00+00,21,Evening,44
2603,GO-20151128013,2015/07/04 04:00:00+00,23,Evening,137
2604,GO-20151139716,2015/07/06 04:00:00+00,0,Night,132
2605,GO-20151142821,2015/07/06 04:00:00+00,23,Evening,31
2606,GO-20151158232,2015/07/08 04:00:00+00,22,Evening,112
2607,GO-20151158745,2015/07/09 04:00:00+00,10,Morning,2
2608,GO-20151170722,2015/07/11 04:00:00+00,12,Afternoon,22
2609,GO-20151170877,2015/07/11 04:00:00+00,3,Night,126
2610,GO-20151177323,2015/07/12 04:00:00+00,12,Afternoon,136
2611,GO-20151190265,2015/07/14 04:00:00+00,0,Night,26
2612,GO-20151210912,2015/07/16 04:00:00+00,22,Evening,25
2613,GO-20151231017,2015/07/19 04:00:00+00,16,Afternoon,25
2614,GO-20151232039,2015/07/20 04:00:00+00,1,Night,69
2615,GO-20151251558,2015/07/22 04:00:00+00,19,Evening,64
2616,GO-20151260183,2015/07/24 04:00:00+00,3,Night,121
2617,GO-20151260198,2015/07/24 04:00:00+00,3,Night,45
2618,GO-20151260221,2015/07/24 04:00:00+00,3,Night,121
2619,GO-20151286100,2015/07/28 04:00:00+00,18,Evening,117
2620,GO-20151286436,2015/07/28 04:00:00+00,19,Evening,53
2621,GO-20151298811,2015/07/29 04:00:00+00,19,Evening,90
2622,GO-20151300343,2015/07/30 04:00:00+00,20,Evening,126
2623,GO-20151313994,2015/08/01 04:00:00+00,2,Night,113
2624,GO-20151319959,2015/08/02 04:00:00+00,1,Night,81
2625,GO-20151325508,2015/08/03 04:00:00+00,1,Night,121
2626,GO-20151330260,2015/08/03 04:00:00+00,22,Evening,28
2627,GO-20151330701,2015/08/04 04:00:00+00,3,Night,82
2628,GO-20151332125,2015/08/04 04:00:00+00,9,Morning,111
2629,GO-20151348852,2015/08/06 04:00:00+00,22,Evening,114
2630,GO-20151355978,2015/08/08 04:00:00+00,0,Night,81
2631,GO-20151362027,2015/08/09 04:00:00+00,2,Night,76
2632,GO-20151441307,2015/08/09 04:00:00+00,8,Morning,76
2633,GO-20151368387,2015/08/10 04:00:00+00,7,Morning,29
2634,GO-20151390109,2015/08/13 04:00:00+00,14,Afternoon,45
2635,GO-20151396370,2015/08/14 04:00:00+00,15,Afternoon,72
2636,GO-20151417679,2015/08/17 04:00:00+00,23,Evening,82
2637,GO-20151428790,2015/08/19 04:00:00+00,12,Afternoon,28
2638,GO-20151429780,2015/08/19 04:00:00+00,9,Morning,53
2639,GO-20151423810,2015/08/19 04:00:00+00,0,Night,73
2640,GO-20151430780,2015/08/20 04:00:00+00,3,Night,77
2641,GO-20151436420,2015/08/20 04:00:00+00,23,Evening,30
2642,GO-20151436773,2015/08/21 04:00:00+00,15,Afternoon,76
2643,GO-20151493128,2015/08/29 04:00:00+00,21,Evening,22
2644,GO-20151518240,2015/09/03 04:00:00+00,5,Night,121
2645,GO-20151524440,2015/09/04 04:00:00+00,2,Night,132
2646,GO-20151524433,2015/09/04 04:00:00+00,2,Night,132
2647,GO-20151537830,2015/09/06 04:00:00+00,0,Night,121
2648,GO-20151536581,2015/09/06 04:00:00+00,0,Night,138
2649,GO-20151546887,2015/09/07 04:00:00+00,21,Evening,25
2650,GO-20151553559,2015/09/08 04:00:00+00,21,Evening,118
2651,GO-20151559431,2015/09/09 04:00:00+00,0,Night,26
2652,GO-20151573721,2015/09/11 04:00:00+00,23,Evening,5
2653,GO-20151582644,2015/09/13 04:00:00+00,2,Night,2
2654,GO-20151585396,2015/09/14 04:00:00+00,1,Night,113
2655,GO-20151607698,2015/09/17 04:00:00+00,12,Afternoon,33
2656,GO-20151615868,2015/09/18 04:00:00+00,16,Afternoon,25
2657,GO-20151629064,2015/09/20 04:00:00+00,14,Afternoon,77
2658,GO-20151632570,2015/09/21 04:00:00+00,13,Afternoon,29
2659,GO-20151654190,2015/09/24 04:00:00+00,20,Evening,44
2660,GO-20151655392,2015/09/25 04:00:00+00,16,Afternoon,14
2661,GO-20151666470,2015/09/26 04:00:00+00,20,Evening,6
2662,GO-20151662141,2015/09/26 04:00:00+00,1,Night,8
2663,GO-20151672917,2015/09/27 04:00:00+00,22,Evening,134
2664,GO-20151697020,2015/10/01 04:00:00+00,9,Morning,3
2665,GO-20151692243,2015/10/01 04:00:00+00,2,Night,134
2666,GO-20151711057,2015/10/04 04:00:00+00,17,Afternoon,75
2667,GO-20151711414,2015/10/04 04:00:00+00,6,Morning,13
2668,GO-20151715235,2015/10/04 04:00:00+00,22,Evening,137
2669,GO-20151715738,2015/10/05 04:00:00+00,22,Evening,17
2670,GO-20151747788,2015/10/10 04:00:00+00,4,Night,111
2671,GO-20151785153,2015/10/16 04:00:00+00,0,Night,8
2672,GO-20151791234,2015/10/17 04:00:00+00,16,Afternoon,1
2673,GO-20151803023,2015/10/19 04:00:00+00,15,Afternoon,65
2674,GO-20151797811,2015/10/19 04:00:00+00,3,Night,13
2675,GO-20151803737,2015/10/20 04:00:00+00,2,Night,16
2676,GO-20151810958,2015/10/21 04:00:00+00,13,Afternoon,28
2677,GO-20151820580,2015/10/22 04:00:00+00,16,Afternoon,25
2678,GO-20151821367,2015/10/22 04:00:00+00,14,Afternoon,72
2679,GO-20151827155,2015/10/23 04:00:00+00,22,Evening,87
2680,GO-20151835972,2015/10/25 04:00:00+00,14,Afternoon,11
2681,GO-20151841073,2015/10/26 04:00:00+00,12,Afternoon,121
2682,GO-20151844542,2015/10/27 04:00:00+00,0,Night,16
2683,GO-20151847444,2015/10/27 04:00:00+00,13,Afternoon,89
2684,GO-20151868721,2015/10/30 04:00:00+00,22,Evening,44
2685,GO-20151869657,2015/10/31 04:00:00+00,9,Morning,76
2686,GO-20151884499,2015/11/01 04:00:00+00,16,Afternoon,32
2687,GO-20151885747,2015/11/02 05:00:00+00,18,Evening,24
2688,GO-20151892867,2015/11/03 05:00:00+00,2,Night,13
2689,GO-20151899333,2015/11/04 05:00:00+00,22,Evening,55
2690,GO-20151921233,2015/11/08 05:00:00+00,0,Night,111
2691,GO-20151918127,2015/11/08 05:00:00+00,2,Night,5
2692,GO-20151934701,2015/11/10 05:00:00+00,20,Evening,24
2693,GO-20151965191,2015/11/13 05:00:00+00,18,Evening,13
2694,GO-20151958449,2015/11/14 05:00:00+00,22,Evening,44
2695,GO-20151962291,2015/11/15 05:00:00+00,8,Morning,137
2696,GO-20151971722,2015/11/17 05:00:00+00,9,Morning,14
2697,GO-20151975144,2015/11/17 05:00:00+00,19,Evening,1
2698,GO-20151974952,2015/11/17 05:00:00+00,19,Evening,24
2699,GO-20151976492,2015/11/18 05:00:00+00,2,Night,58
2700,GO-20151987483,2015/11/19 05:00:00+00,18,Evening,72
2701,GO-20151989440,2015/11/20 05:00:00+00,3,Night,24
2702,GO-20151989132,2015/11/20 05:00:00+00,17,Afternoon,113
2703,GO-20152001861,2015/11/22 05:00:00+00,1,Night,1
2704,GO-20152002375,2015/11/22 05:00:00+00,0,Night,120
2705,GO-20152018272,2015/11/24 05:00:00+00,20,Evening,2
2706,GO-20152013089,2015/11/24 05:00:00+00,0,Night,126
2707,GO-20152116915,2015/11/26 05:00:00+00,0,Night,17
2708,GO-20152038064,2015/11/27 05:00:00+00,22,Evening,46
2709,GO-20152047923,2015/11/29 05:00:00+00,9,Morning,24
2710,GO-20152045485,2015/11/29 05:00:00+00,5,Night,28
2711,GO-20152044639,2015/11/29 05:00:00+00,0,Night,81
2712,GO-20152050484,2015/11/30 05:00:00+00,0,Night,2
2713,GO-20152061166,2015/12/01 05:00:00+00,19,Evening,22
2714,GO-20152082456,2015/12/05 05:00:00+00,2,Night,113
2715,GO-20152099185,2015/12/05 05:00:00+00,2,Night,111
2716,GO-20152093346,2015/12/07 05:00:00+00,1,Night,77
2717,GO-20152124164,2015/12/11 05:00:00+00,10,Morning,120
2718,GO-20152125474,2015/12/11 05:00:00+00,0,Night,53
2719,GO-20152123843,2015/12/11 05:00:00+00,16,Afternoon,77
2720,GO-20152127147,2015/12/12 05:00:00+00,3,Night,123
2721,GO-20152131552,2015/12/12 05:00:00+00,20,Evening,110
2722,GO-20152133374,2015/12/13 05:00:00+00,2,Night,25
2723,GO-20152138255,2015/12/13 05:00:00+00,23,Evening,2
2724,GO-20152148716,2015/12/15 05:00:00+00,14,Afternoon,28
2725,GO-20152149617,2015/12/15 05:00:00+00,16,Afternoon,21
2726,GO-20152164454,2015/12/17 05:00:00+00,11,Morning,52
2727,GO-20152163517,2015/12/17 05:00:00+00,19,Evening,24
2728,GO-20152192561,2015/12/22 05:00:00+00,18,Evening,32
2729,GO-20152226548,2015/12/24 05:00:00+00,18,Evening,32
2730,GO-20152213125,2015/12/26 05:00:00+00,4,Night,114
2731,GO-20152209017,2015/12/26 05:00:00+00,0,Night,23
2732,GO-20152214037,2015/12/27 05:00:00+00,2,Night,91
2733,GO-20152214055,2015/12/27 05:00:00+00,2,Night,5
2734,GO-20152228440,2015/12/29 05:00:00+00,16,Afternoon,30
2735,GO-20152224023,2015/12/29 05:00:00+00,0,Night,24
2736,GO-20152229038,2015/12/29 05:00:00+00,20,Evening,44
2737,GO-20151858,2015/12/31 05:00:00+00,20,Evening,127
2738,GO-20152239403,2015/12/31 05:00:00+00,16,Afternoon,1
2739,GO-20152239926,2015/12/31 05:00:00+00,18,Evening,26
2740,GO-20162005,2016/01/01 05:00:00+00,6,Morning,46
2741,GO-20163248,2016/01/01 05:00:00+00,14,Afternoon,73
2742,GO-201620700,2016/01/04 05:00:00+00,18,Evening,61
2743,GO-201620968,2016/01/04 05:00:00+00,18,Evening,24
2744,GO-201620147,2016/01/04 05:00:00+00,13,Afternoon,135
2745,GO-201628219,2016/01/05 05:00:00+00,23,Evening,138
2746,GO-201632318,2016/01/06 05:00:00+00,15,Afternoon,3
2747,GO-201631190,2016/01/06 05:00:00+00,12,Afternoon,32
2748,GO-201640653,2016/01/07 05:00:00+00,20,Evening,9
2749,GO-201635133,2016/01/07 05:00:00+00,1,Night,1
2750,GO-201644796,2016/01/08 05:00:00+00,14,Afternoon,127
2751,GO-201677617,2016/01/13 05:00:00+00,22,Evening,32
2752,GO-201675545,2016/01/13 05:00:00+00,15,Afternoon,32
2753,GO-201693962,2016/01/13 05:00:00+00,2,Night,26
2754,GO-201673594,2016/01/13 05:00:00+00,2,Night,25
2755,GO-201684355,2016/01/14 05:00:00+00,23,Evening,7
2756,GO-201678752,2016/01/14 05:00:00+00,0,Night,132
2757,GO-201684984,2016/01/15 05:00:00+00,3,Night,75
2758,GO-201697648,2016/01/17 05:00:00+00,4,Night,44
2759,GO-2016101003,2016/01/17 05:00:00+00,19,Evening,23
2760,GO-2016244175,2016/01/18 05:00:00+00,12,Afternoon,110
2761,GO-2016108027,2016/01/18 05:00:00+00,22,Evening,113
2762,GO-2016108786,2016/01/19 05:00:00+00,4,Night,18
2763,GO-2016120610,2016/01/20 05:00:00+00,23,Evening,117
2764,GO-2016120526,2016/01/20 05:00:00+00,1,Night,24
2765,GO-2016119350,2016/01/20 05:00:00+00,18,Evening,10
2766,GO-2016120681,2016/01/21 05:00:00+00,10,Morning,32
2767,GO-2016124679,2016/01/21 05:00:00+00,15,Afternoon,117
2768,GO-2016124306,2016/01/21 05:00:00+00,14,Afternoon,6
2769,GO-2016133360,2016/01/23 05:00:00+00,17,Afternoon,28
2770,GO-2016143177,2016/01/24 05:00:00+00,20,Evening,24
2771,GO-2016139437,2016/01/24 05:00:00+00,2,Night,82
2772,GO-2016139628,2016/01/24 05:00:00+00,3,Night,54
2773,GO-2016139786,2016/01/24 05:00:00+00,4,Night,127
2774,GO-2016156688,2016/01/27 05:00:00+00,5,Night,35
2775,GO-2016173014,2016/01/29 05:00:00+00,16,Afternoon,31
2776,GO-2016180451,2016/01/30 05:00:00+00,22,Evening,14
2777,GO-2016183008,2016/01/31 05:00:00+00,11,Morning,78
2778,GO-2016181573,2016/01/31 05:00:00+00,3,Night,78
2779,GO-2016187071,2016/02/01 05:00:00+00,4,Night,132
2780,GO-2016193392,2016/02/02 05:00:00+00,1,Night,32
2781,GO-2016193115,2016/02/02 05:00:00+00,0,Night,11
2782,GO-2016196628,2016/02/02 05:00:00+00,0,Night,75
2783,GO-2016208868,2016/02/04 05:00:00+00,13,Afternoon,132
2784,GO-2016233840,2016/02/08 05:00:00+00,17,Afternoon,25
2785,GO-2016254768,2016/02/12 05:00:00+00,23,Evening,126
2786,GO-2016260426,2016/02/13 05:00:00+00,3,Night,81
2787,GO-2016261011,2016/02/13 05:00:00+00,9,Morning,127
2788,GO-2016263737,2016/02/13 05:00:00+00,16,Afternoon,70
2789,GO-2016266123,2016/02/14 05:00:00+00,2,Night,40
2790,GO-2016271270,2016/02/15 05:00:00+00,0,Night,82
2791,GO-2016275431,2016/02/15 05:00:00+00,19,Evening,27
2792,GO-2016276441,2016/02/15 05:00:00+00,21,Evening,40
2793,GO-2016271880,2016/02/15 05:00:00+00,4,Night,21
2794,GO-2016279204,2016/02/16 05:00:00+00,13,Afternoon,44
2795,GO-2016281725,2016/02/16 05:00:00+00,20,Evening,60
2796,GO-2016301421,2016/02/20 05:00:00+00,2,Night,24
2797,GO-2016307443,2016/02/21 05:00:00+00,2,Night,82
2798,GO-2016321936,2016/02/23 05:00:00+00,14,Afternoon,25
2799,GO-2016345854,2016/02/25 05:00:00+00,19,Evening,139
2800,GO-2016350534,2016/02/25 05:00:00+00,23,Evening,9
2801,GO-2016348186,2016/02/27 05:00:00+00,22,Evening,119
2802,GO-2016348160,2016/02/27 05:00:00+00,22,Evening,74
2803,GO-2016354140,2016/02/28 05:00:00+00,21,Evening,8
2804,GO-2016359352,2016/02/29 05:00:00+00,23,Evening,90
2805,GO-2016372690,2016/03/03 05:00:00+00,4,Night,139
2806,GO-2016380233,2016/03/03 05:00:00+00,21,Evening,77
2807,GO-2016384744,2016/03/04 05:00:00+00,23,Evening,8
2808,GO-2016382416,2016/03/04 05:00:00+00,15,Afternoon,31
2809,GO-2016403171,2016/03/08 05:00:00+00,1,Night,4
2810,GO-2016416185,2016/03/09 05:00:00+00,12,Afternoon,45
2811,GO-2016431464,2016/03/12 05:00:00+00,3,Night,78
2812,GO-2016434007,2016/03/12 05:00:00+00,20,Evening,22
2813,GO-2016443119,2016/03/14 04:00:00+00,14,Afternoon,26
2814,GO-2016445690,2016/03/14 04:00:00+00,22,Evening,119
2815,GO-2016445048,2016/03/14 04:00:00+00,19,Evening,21
2816,GO-2016446069,2016/03/15 04:00:00+00,0,Night,55
2817,GO-2016451200,2016/03/15 04:00:00+00,20,Evening,113
2818,GO-2016456958,2016/03/16 04:00:00+00,17,Afternoon,45
2819,GO-2016476668,2016/03/19 04:00:00+00,22,Evening,32
2820,GO-2016475245,2016/03/19 04:00:00+00,17,Afternoon,91
2821,GO-2016482468,2016/03/20 04:00:00+00,23,Evening,23
2822,GO-2016481311,2016/03/20 04:00:00+00,18,Evening,117
2823,GO-2016477118,2016/03/20 04:00:00+00,22,Evening,6
2824,GO-2016478141,2016/03/20 04:00:00+00,4,Night,50
2825,GO-2016488165,2016/03/21 04:00:00+00,21,Evening,21
2826,GO-2016500861,2016/03/23 04:00:00+00,21,Evening,70
2827,GO-2016501151,2016/03/23 04:00:00+00,23,Evening,6
2828,GO-2016513186,2016/03/25 04:00:00+00,4,Night,86
2829,GO-2016507646,2016/03/25 04:00:00+00,1,Night,44
2830,GO-2016513971,2016/03/26 04:00:00+00,2,Night,136
2831,GO-2016522900,2016/03/27 04:00:00+00,22,Evening,2
2832,GO-2016529499,2016/03/29 04:00:00+00,4,Night,27
2833,GO-2016549492,2016/04/01 04:00:00+00,2,Night,24
2834,GO-2016556458,2016/04/02 04:00:00+00,2,Night,73
2835,GO-2016600876,2016/04/09 04:00:00+00,2,Night,85
2836,GO-2016607953,2016/04/10 04:00:00+00,7,Morning,1
2837,GO-2016607606,2016/04/10 04:00:00+00,4,Night,25
2838,GO-2016619178,2016/04/12 04:00:00+00,4,Night,6
2839,GO-2016630918,2016/04/13 04:00:00+00,20,Evening,76
2840,GO-2016631762,2016/04/13 04:00:00+00,22,Evening,54
2841,GO-2016632371,2016/04/14 04:00:00+00,2,Night,17
2842,GO-2016632413,2016/04/14 04:00:00+00,3,Night,6
2843,GO-20161089381,2016/04/15 04:00:00+00,0,Night,131
2844,GO-2016638728,2016/04/15 04:00:00+00,1,Night,25
2845,GO-2016644747,2016/04/15 04:00:00+00,22,Evening,21
2846,GO-2016646092,2016/04/16 04:00:00+00,4,Night,131
2847,GO-2016652097,2016/04/17 04:00:00+00,1,Night,65
2848,GO-2016652338,2016/04/17 04:00:00+00,2,Night,126
2849,GO-2016663221,2016/04/18 04:00:00+00,19,Evening,4
2850,GO-2016660633,2016/04/18 04:00:00+00,13,Afternoon,107
2851,GO-2016666265,2016/04/19 04:00:00+00,3,Night,77
2852,GO-2016673802,2016/04/20 04:00:00+00,12,Afternoon,14
2853,GO-2016677157,2016/04/20 04:00:00+00,23,Evening,70
2854,GO-2016676640,2016/04/20 04:00:00+00,21,Evening,1
2855,GO-2016684253,2016/04/22 04:00:00+00,2,Night,111
2856,GO-2016691594,2016/04/23 04:00:00+00,6,Morning,24
2857,GO-2016694096,2016/04/23 04:00:00+00,14,Afternoon,109
2858,GO-2016702280,2016/04/24 04:00:00+00,0,Night,81
2859,GO-2016723030,2016/04/27 04:00:00+00,23,Evening,25
2860,GO-2016725269,2016/04/28 04:00:00+00,14,Afternoon,30
2861,GO-2016734521,2016/04/29 04:00:00+00,21,Evening,119
2862,GO-2016739353,2016/04/30 04:00:00+00,16,Afternoon,2
2863,GO-2016743128,2016/05/01 04:00:00+00,6,Morning,95
2864,GO-2016750101,2016/05/02 04:00:00+00,12,Afternoon,131
2865,GO-2016766584,2016/05/04 04:00:00+00,21,Evening,72
2866,GO-2016760977,2016/05/04 04:00:00+00,1,Night,128
2867,GO-2016773381,2016/05/05 04:00:00+00,20,Evening,1
2868,GO-2016767471,2016/05/05 04:00:00+00,0,Night,70
2869,GO-2016788685,2016/05/08 04:00:00+00,5,Night,2
2870,GO-2016805076,2016/05/10 04:00:00+00,19,Evening,4
2871,GO-2016819499,2016/05/12 04:00:00+00,22,Evening,25
2872,GO-2016819344,2016/05/12 04:00:00+00,1,Night,73
2873,GO-2016819582,2016/05/12 04:00:00+00,20,Evening,32
2874,GO-2016820200,2016/05/13 04:00:00+00,0,Night,32
2875,GO-2016836014,2016/05/15 04:00:00+00,0,Night,42
2876,GO-2016838159,2016/05/15 04:00:00+00,22,Evening,1
